Transaction_ID,User_ID,Insurance_Type,Premium,Date,Payment_Status,Reason
INS_C890EAE634BD,PP0028044,Term Life,12346.57,2024-08-27,Failed,Wrong PIN
INS_4396F5A22947,PP1105286,Health,3743.46,2024-05-23,Successful,Successful
INS_B19162624E04,PP1060506,Health,7931.48,2024-11-12,Successful,Successful
INS_A8104F574362,PP1089020,Term Life,15116.17,2024-12-02,Successful,Successful
INS_A325F107FF0C,PP0028676,Car,5454.89,2024-07-19,Successful,Successful
INS_DC927EE6FE27,PP1064915,Health,7080.44,2024-01-23,Successful,Successful
INS_CB490BC5977B,PP0029784,Term Life,19959.91,2024-08-21,Successful,Successful
INS_749184685FCB,PP0025564,Health,13520.27,2024-07-09,Successful,Successful
INS_502AC6BE642A,PP0036028,Car,6053.91,2024-08-10,Successful,Successful
INS_BE64077AB2D6,PP0027998,Term Life,13198.9,2024-05-24,Successful,Successful
INS_0FE449D1B664,PP0027370,Car,4506.26,2024-05-05,Successful,Successful
INS_54D10090B27F,PP0027816,Car,2191.07,2024-10-12,Successful,Successful
INS_78384AA61B46,PP1078645,Health,18250.74,2024-01-05,Successful,Successful
INS_1B06DE4AF8AD,PP1060662,Bike,1169.86,2024-11-03,Successful,Successful
INS_EB0A451850C3,PP0042285,Term Life,9397.0,2024-12-04,Successful,Successful
INS_E243197C3DE9,PP1089647,Car,12697.72,2024-07-15,Successful,Successful
INS_14D1838981D1,PP0046698,Term Life,19614.75,2024-07-28,Successful,Successful
INS_2880B421DC97,PP1089023,Bike,14521.84,2024-09-29,Successful,Successful
INS_7B2C7FB9E28E,PP0033669,Car,8341.21,2024-09-16,Successful,Successful
INS_E2976DE2AE1A,PP0037358,Bike,17127.31,2024-06-29,Successful,Successful
INS_0F9B5DC60152,PP1071945,Bike,16151.93,2024-06-27,Successful,Successful
INS_75013B17E919,PP1062008,Car,1939.87,2024-05-30,Successful,Successful
INS_48433394642F,PP1051083,Bike,12370.13,2024-05-11,Successful,Successful
INS_AD72A0B85A39,PP1072950,Car,3999.02,2024-09-23,Successful,Successful
INS_2A1A17E0D7D7,PP0034656,Term Life,8963.95,2024-04-19,Successful,Successful
INS_9344C703EB24,PP1087572,Term Life,13858.2,2024-10-17,Successful,Successful
INS_C0C6BAE25FBF,PP0032558,Term Life,19356.12,2024-04-17,Successful,Successful
INS_A164826C5359,PP0025248,Bike,13080.93,2024-12-29,Successful,Successful
INS_A1ADA4BFBDC6,PP0007640,Term Life,18183.52,2024-09-13,Successful,Successful
INS_94ECB0ED7C34,PP0002429,Term Life,17361.71,2024-10-26,Successful,Successful
INS_C9B40FC2394B,PP1078403,Car,18212.41,2024-02-12,Successful,Successful
INS_2249835FB73B,PP1049416,Health,2523.4,2024-11-26,Successful,Successful
INS_3F4F96E3F607,PP1070272,Bike,8173.47,2024-06-15,Successful,Successful
INS_0D0DF5F91C2C,PP1084868,Term Life,16127.62,2024-06-17,Successful,Successful
INS_0CDD5607823C,PP0031724,Term Life,3374.31,2024-05-24,Successful,Successful
INS_E323561BF093,PP1080488,Bike,4566.59,2024-10-10,Successful,Successful
INS_CAFB54671388,PP0021770,Car,15385.29,2024-08-10,Successful,Successful
INS_4075BD3F6162,PP1091586,Health,5986.48,2024-01-10,Successful,Successful
INS_02E6F568D2BE,PP1093974,Bike,11626.15,2024-12-09,Successful,Successful
INS_9E752F83779D,PP1100478,Bike,859.35,2024-07-25,Successful,Successful
INS_8D386CA5CF1E,PP1064130,Term Life,13181.97,2024-03-22,Successful,Successful
INS_D55F111DD1B7,PP0039612,Bike,7680.18,2024-03-21,Successful,Successful
INS_A176BEB9B3D2,PP0046358,Car,5904.77,2024-08-31,Successful,Successful
INS_2EC206671A43,PP0026811,Term Life,19255.93,2024-07-24,Successful,Successful
INS_4A8E496F23F5,PP1059117,Car,15934.72,2024-07-26,Successful,Successful
INS_E209B820C408,PP1105882,Term Life,14929.96,2024-03-21,Successful,Successful
INS_A1974103A5CC,PP1085241,Term Life,15097.25,2024-01-22,Successful,Successful
INS_88ECFFB0569E,PP1100722,Term Life,4636.78,2024-11-23,Successful,Successful
INS_5510C20B8454,PP0005681,Car,11670.94,2024-05-26,Successful,Successful
INS_544491BEA362,PP1059892,Term Life,11006.09,2024-12-18,Successful,Successful
INS_1BE4E5B8D3EF,PP0047738,Car,6098.17,2024-01-21,Successful,Successful
INS_0CE16B8D750E,PP0021859,Bike,17434.75,2024-06-26,Successful,Successful
INS_1F12669A286F,PP1061874,Bike,9325.34,2024-12-09,Successful,Successful
INS_E4D49439DC4A,PP0020135,Car,10518.5,2024-06-28,Successful,Successful
INS_416384686E48,PP1098267,Term Life,8179.64,2024-01-26,Successful,Successful
INS_E21CBA069B6B,PP1080041,Car,3408.49,2024-09-17,Successful,Successful
INS_A5AA9D809633,PP1093273,Bike,14796.14,2024-09-05,Successful,Successful
INS_3FB925FC189F,PP0004367,Bike,5946.64,2024-08-13,Successful,Successful
INS_A3E9A5DEFA38,PP1105317,Term Life,10009.49,2024-09-04,Successful,Successful
INS_2786D129361A,PP1106482,Term Life,12270.06,2024-06-14,Failed,Wrong PIN
INS_63CA81A783E6,PP1063420,Bike,10790.73,2024-10-04,Failed,Insufficient amount
INS_08D7E91C34D7,PP1072951,Car,4881.18,2024-12-23,Successful,Successful
INS_4C9DA0CD52A5,PP1071072,Car,2085.11,2024-07-20,Successful,Successful
INS_C6CEB083EC67,PP0004685,Car,16100.77,2024-06-26,Successful,Successful
INS_204F368923B4,PP0026281,Car,1961.18,2024-08-15,Successful,Successful
INS_317E2B4F9A78,PP1104087,Bike,7354.64,2024-09-26,Successful,Successful
INS_71B210686C87,PP0036335,Term Life,16606.83,2024-09-27,Successful,Successful
INS_F50B6434F39B,PP1107054,Term Life,16803.91,2024-12-18,Successful,Successful
INS_1E1B085C3826,PP0045135,Term Life,8691.21,2024-01-17,Successful,Successful
INS_4BB97DF47EE6,PP1092303,Term Life,1566.56,2024-01-05,Successful,Successful
INS_8ED35555C05B,PP0016003,Bike,12872.88,2024-01-20,Successful,Successful
INS_2F17ACB8355D,PP1064703,Car,1608.03,2024-05-07,Successful,Successful
INS_7F379177815F,PP0037358,Term Life,4846.58,2024-05-17,Successful,Successful
INS_090DE732A596,PP0009947,Term Life,13480.77,2024-12-15,Successful,Successful
INS_4E233EEAC5F9,PP1087970,Car,12207.34,2024-08-26,Successful,Successful
INS_34675B303A4F,PP1102138,Term Life,16113.29,2024-05-03,Successful,Successful
INS_F08094E43E2E,PP0030995,Term Life,6448.6,2024-11-02,Successful,Successful
INS_D502FF2F81CF,PP1095956,Health,10421.85,2024-03-07,Successful,Successful
INS_8DC82EDC192D,PP1101663,Term Life,915.03,2024-05-18,Successful,Successful
INS_B8E1402A1FEE,PP0000701,Car,15191.86,2024-01-30,Successful,Successful
INS_79DA87B9FF8B,PP0036815,Car,19591.14,2024-11-02,Successful,Successful
INS_744A80540E33,PP1084305,Bike,15913.2,2024-03-17,Successful,Successful
INS_38D674558F08,PP0021308,Term Life,18913.66,2024-03-27,Successful,Successful
INS_4EB95D5CEAC7,PP0001175,Term Life,16483.98,2024-01-17,Successful,Successful
INS_5930BCFDEDB1,PP0014637,Health,9689.83,2024-05-16,Successful,Successful
INS_AE6D59AF951C,PP1087380,Bike,17370.22,2024-06-23,Successful,Successful
INS_B5F1D07799C5,PP0041989,Bike,9062.12,2024-02-08,Successful,Successful
INS_8DFD856AF00F,PP1064032,Car,1106.49,2024-10-27,Successful,Successful
INS_C092711F2966,PP0010907,Health,11268.64,2024-10-05,Successful,Successful
INS_71083F91F617,PP1070065,Term Life,16215.49,2024-06-24,Successful,Successful
INS_09ECA279596B,PP0021402,Term Life,10530.47,2024-07-13,Successful,Successful
INS_934A29215416,PP0042550,Bike,13829.96,2024-03-28,Successful,Successful
INS_E6F4A0996684,PP1101427,Bike,19334.68,2024-01-10,Successful,Successful
INS_CC5647F3A16A,PP1081849,Health,12561.8,2024-01-15,Successful,Successful
INS_39EAFDF20A1D,PP1063248,Health,12003.3,2024-01-10,Successful,Successful
INS_F5A40453BF21,PP0029077,Term Life,17494.75,2024-07-06,Successful,Successful
INS_F19B472EA703,PP1075488,Term Life,5210.15,2024-10-10,Successful,Successful
INS_64127416EF0E,PP0018692,Term Life,14195.28,2024-08-07,Successful,Successful
INS_7FA0D526D35F,PP0041787,Health,12631.91,2024-06-08,Successful,Successful
INS_B6B51238E2D4,PP0009583,Term Life,15622.86,2024-06-24,Successful,Successful
INS_A0C7E113F5DD,PP0010067,Bike,2889.27,2024-01-06,Successful,Successful
INS_70C0874A8890,PP0036812,Term Life,19203.59,2024-11-20,Successful,Successful
INS_1C8DAE65D8F9,PP1087159,Term Life,1998.2,2024-09-23,Successful,Successful
INS_7D182956AB15,PP1091884,Car,2092.83,2024-10-15,Successful,Successful
INS_5A1DDBDB99AE,PP1065446,Car,14906.86,2024-03-11,Successful,Successful
INS_4470C0C403F4,PP1106963,Term Life,11506.41,2024-03-04,Successful,Successful
INS_8EB37BD51CAB,PP0045990,Car,4476.21,2024-07-19,Failed,Server error
INS_F4816E70A74D,PP1053749,Car,11179.03,2024-09-02,Successful,Successful
INS_A8267DB57CA1,PP0003371,Health,9845.86,2024-12-18,Successful,Successful
INS_11556BFEE88C,PP1107647,Car,15994.47,2024-12-29,Successful,Successful
INS_BEDFD4B384DC,PP0012183,Bike,1242.07,2024-08-14,Successful,Successful
INS_42B431FF7E06,PP1066163,Term Life,1916.11,2024-05-13,Successful,Successful
INS_69EE4B383FB0,PP1061342,Bike,9194.45,2024-10-14,Successful,Successful
INS_0C303262076C,PP1082849,Term Life,2373.37,2024-03-07,Successful,Successful
INS_A3A2F9E17876,PP1050799,Car,14458.28,2024-01-22,Successful,Successful
INS_19450AD2C21A,PP0005107,Bike,17595.96,2024-08-31,Successful,Successful
INS_8133D5BD4DA0,PP0016288,Health,19105.32,2024-12-26,Successful,Successful
INS_03DACC681F47,PP1106424,Health,12298.03,2024-08-18,Successful,Successful
INS_61E5ECFC1902,PP1083393,Bike,5727.92,2024-03-08,Successful,Successful
INS_EDCD1166B8EB,PP0004426,Bike,13628.39,2024-10-01,Successful,Successful
INS_C73BC6EEB3FB,PP0028651,Car,11893.68,2024-09-12,Successful,Successful
INS_B9F8A92E6BB4,PP0021831,Term Life,16044.62,2024-02-06,Successful,Successful
INS_0659C7941854,PP1074802,Car,15265.25,2024-03-23,Successful,Successful
INS_AA89310315AF,PP0015099,Car,17529.88,2024-10-11,Successful,Successful
INS_BBD445666FA8,PP0003703,Car,6682.84,2024-10-27,Successful,Successful
INS_8B1434AEC092,PP1073617,Term Life,1720.66,2024-12-18,Successful,Successful
INS_417EBA6741C6,PP0004933,Bike,13323.41,2024-07-05,Successful,Successful
INS_820A08B69635,PP0031910,Health,4542.17,2024-10-01,Successful,Successful
INS_CF1C27F04700,PP0009605,Car,9351.27,2024-08-08,Successful,Successful
INS_0AD31880CC3C,PP1094529,Car,16801.17,2024-10-28,Successful,Successful
INS_CFC6D7DE81B5,PP1093511,Bike,13113.06,2024-02-09,Successful,Successful
INS_F6EFE152DD39,PP1078340,Bike,18895.52,2024-03-29,Successful,Successful
INS_FAAF3507580E,PP1091962,Term Life,19358.07,2024-01-10,Successful,Successful
INS_B159A719945A,PP1067850,Health,12216.4,2024-01-27,Successful,Successful
INS_27F415C7CC9D,PP1053097,Bike,11096.83,2024-09-19,Successful,Successful
INS_019C6060D07A,PP1087305,Bike,7335.64,2024-03-30,Successful,Successful
INS_E9F56F7520A6,PP0048807,Bike,3659.11,2024-02-25,Failed,Wrong PIN
INS_AB67D9520FA6,PP1073697,Bike,7025.5,2024-02-21,Successful,Successful
INS_9B79B6C7BFB2,PP0014428,Health,2732.22,2024-12-08,Successful,Successful
INS_83922E7CEA62,PP0011594,Health,8544.9,2024-02-04,Successful,Successful
INS_572C833A43E8,PP0034504,Car,4760.9,2024-12-03,Successful,Successful
INS_2E1EA68B8836,PP0049570,Health,3617.09,2024-01-25,Successful,Successful
INS_BDC23B6D291D,PP1100722,Term Life,5238.82,2024-09-23,Successful,Successful
INS_7BE1F0F94906,PP1098720,Car,3656.35,2024-09-13,Successful,Successful
INS_63359CEAD472,PP1098457,Car,14697.1,2024-01-21,Successful,Successful
INS_C9FD28E69B63,PP1075772,Bike,13552.93,2024-04-17,Successful,Successful
INS_7106D36E26D1,PP0018189,Term Life,3682.42,2024-12-08,Successful,Successful
INS_B036DC1C1434,PP1107198,Health,19182.1,2024-06-12,Successful,Successful
INS_45E010E66A52,PP0041228,Bike,9619.78,2024-01-24,Successful,Successful
INS_88F5513E9B8F,PP1105593,Car,9982.12,2024-02-16,Successful,Successful
INS_F3AE04D5E349,PP1075450,Health,16305.8,2024-05-28,Successful,Successful
INS_328D9F0700F0,PP1069306,Bike,18854.62,2024-01-06,Successful,Successful
INS_3604E5E63300,PP1107198,Car,2406.19,2024-03-13,Successful,Successful
INS_C08842EA1BF7,PP0006523,Bike,4905.44,2024-09-11,Successful,Successful
INS_B26F0CC3BDA0,PP0004048,Car,17333.9,2024-09-10,Successful,Successful
INS_5135BF4DB43E,PP1066066,Car,4455.89,2024-02-26,Successful,Successful
INS_5FAF0789C307,PP1063683,Bike,14286.25,2024-09-06,Successful,Successful
INS_87BF28AD9D03,PP0013578,Term Life,19502.26,2024-11-19,Successful,Successful
INS_9EA62BE3E58F,PP1051780,Bike,16323.65,2024-06-27,Successful,Successful
INS_BABBC12B8D4C,PP1055721,Health,4281.21,2024-05-20,Successful,Successful
INS_09FA6F749713,PP1064473,Term Life,12245.71,2024-01-09,Successful,Successful
INS_7A6350AC7E29,PP0004736,Bike,3452.1,2024-09-16,Successful,Successful
INS_A7CE19108339,PP0039425,Bike,1718.12,2024-05-31,Successful,Successful
INS_90EE9E058DE1,PP1095040,Car,17341.27,2024-07-02,Successful,Successful
INS_E4DAF1E3E62B,PP1092436,Bike,15817.7,2024-01-23,Successful,Successful
INS_2AAFA9B63EB9,PP0010405,Car,4281.27,2024-09-28,Successful,Successful
INS_85C3D9E263C9,PP1064964,Health,850.46,2024-10-06,Failed,Wrong PIN
INS_66788C428F02,PP1050580,Bike,5668.16,2024-03-25,Successful,Successful
INS_E2F13488C02E,PP1102794,Term Life,14625.63,2024-09-13,Successful,Successful
INS_2DA1555C7A42,PP1071301,Term Life,8902.0,2024-03-27,Successful,Successful
INS_C4C63DB995BA,PP0037426,Car,4882.19,2024-09-30,Failed,Server error
INS_2D7CB7963717,PP0031451,Bike,11510.73,2024-05-04,Successful,Successful
INS_A068E138A3A6,PP0043556,Health,11570.72,2024-11-02,Successful,Successful
INS_7B4D64A1571E,PP0013356,Term Life,16006.44,2024-11-04,Successful,Successful
INS_8FA506712F31,PP0012327,Car,7749.77,2024-10-01,Successful,Successful
INS_F16F7956BE4B,PP0020959,Bike,1319.36,2024-10-11,Successful,Successful
INS_F69AE2012DA1,PP0013849,Health,6412.0,2024-02-14,Successful,Successful
INS_1512BB2F54A7,PP1079554,Term Life,11818.62,2024-06-15,Successful,Successful
INS_5C79FF10D039,PP1051983,Health,17602.77,2024-11-22,Successful,Successful
INS_4DB16D524FDB,PP0042502,Health,7355.4,2024-01-22,Successful,Successful
INS_B5DCA746E0B1,PP1068670,Bike,9133.24,2024-02-22,Successful,Successful
INS_A02FBD11BB88,PP0046305,Bike,8312.44,2024-06-30,Successful,Successful
INS_56ABC93A735E,PP1088853,Term Life,14731.18,2024-05-21,Successful,Successful
INS_5EF3EFBBEB66,PP0045479,Term Life,15459.02,2024-05-19,Successful,Successful
INS_F2E54EF8E4EA,PP0009114,Bike,15406.07,2024-09-09,Successful,Successful
INS_2BE0F0308EC2,PP1083344,Car,5982.9,2024-09-03,Successful,Successful
INS_663A3547B774,PP0012578,Car,12566.14,2024-08-07,Failed,Insufficient amount
INS_B02818E4102F,PP0014423,Car,9384.93,2024-05-06,Successful,Successful
INS_F5D7CA392CB3,PP1058272,Bike,13768.75,2024-01-31,Successful,Successful
INS_0D3DDA3B9BDB,PP1087589,Health,3438.74,2024-04-15,Successful,Successful
INS_EA120FC8D462,PP0002849,Car,19419.14,2024-04-07,Successful,Successful
INS_B32927B76B0A,PP0013106,Health,18973.46,2024-06-27,Successful,Successful
INS_21C82C9387ED,PP1078323,Health,12843.91,2024-09-22,Successful,Successful
INS_6AE5B82EA0C4,PP0001117,Health,2794.64,2024-09-01,Successful,Successful
INS_36209A8475DF,PP0029362,Bike,6768.35,2024-10-04,Successful,Successful
INS_66F64DDBC197,PP0003285,Term Life,19051.71,2024-09-03,Successful,Successful
INS_6E20421EF3CB,PP1100067,Bike,12767.15,2024-06-06,Successful,Successful
INS_386523976FE6,PP1054202,Car,1359.88,2024-07-05,Successful,Successful
INS_FF5DEF27C05B,PP1107239,Car,13508.78,2024-04-21,Successful,Successful
INS_DCC5571F1866,PP0000251,Bike,7133.0,2024-08-21,Successful,Successful
INS_280AEDB84D35,PP1066255,Health,5422.5,2024-09-12,Successful,Successful
INS_24BBCF692E4F,PP1078019,Health,3058.54,2024-03-28,Successful,Successful
INS_BF0EB4883286,PP1100256,Bike,854.59,2024-04-22,Successful,Successful
INS_125ACEE399B9,PP0047957,Car,16198.32,2024-01-11,Successful,Successful
INS_C4B75A40CA2B,PP0014446,Car,8722.74,2024-04-23,Successful,Successful
INS_0EB10EA4E996,PP0031029,Car,3870.21,2024-08-18,Successful,Successful
INS_CBDC0931DB4E,PP0017396,Bike,14846.15,2024-11-15,Successful,Successful
INS_03831CB38D39,PP1095187,Bike,5129.93,2024-02-27,Successful,Successful
INS_0BB341D8DC59,PP0005651,Bike,14257.47,2024-12-09,Successful,Successful
INS_3C0C31FFE26F,PP0040896,Bike,2405.27,2024-06-13,Successful,Successful
INS_31ACC77D867F,PP0021454,Car,6657.37,2024-02-14,Successful,Successful
INS_B4DD81C45332,PP1101888,Bike,2263.19,2024-06-28,Successful,Successful
INS_5C2615589DD9,PP0043005,Car,6458.71,2024-07-21,Successful,Successful
INS_B13BF8143250,PP0032224,Term Life,13474.94,2024-11-11,Successful,Successful
INS_5E33DC0EC6A3,PP1105909,Term Life,18751.99,2024-12-24,Successful,Successful
INS_AB86FAE16088,PP1058005,Health,4426.35,2024-07-19,Successful,Successful
INS_C38C6C551FE1,PP0041615,Bike,3592.9,2024-02-17,Successful,Successful
INS_B0FFD5BE99E4,PP1071573,Car,4000.94,2024-12-21,Successful,Successful
INS_3183EB2568DA,PP1106890,Health,9046.54,2024-03-27,Successful,Successful
INS_A1EA5885E616,PP0025511,Term Life,10867.95,2024-04-08,Successful,Successful
INS_D9F4E7779B22,PP1101566,Term Life,13948.83,2024-02-17,Successful,Successful
INS_D07DEC88011F,PP1062325,Term Life,18128.78,2024-11-02,Successful,Successful
INS_F38213DF330F,PP1063779,Health,3625.96,2024-02-04,Successful,Successful
INS_7BFC3EF63029,PP0007510,Term Life,10688.86,2024-09-12,Successful,Successful
INS_E6C066A7D856,PP1053583,Car,3404.97,2024-03-15,Successful,Successful
INS_2956124DF37D,PP1097638,Bike,3538.44,2024-05-06,Successful,Successful
INS_538928B80954,PP0040900,Term Life,1862.46,2024-02-26,Successful,Successful
INS_9AF358CCE929,PP1092663,Health,14071.18,2024-10-10,Successful,Successful
INS_F524CFD32694,PP1054948,Bike,13132.6,2024-08-28,Successful,Successful
INS_DBED98222240,PP1089733,Term Life,9578.01,2024-10-05,Successful,Successful
INS_BEA79C9792FA,PP0004743,Term Life,17870.36,2024-03-03,Successful,Successful
INS_426D1948E144,PP0041326,Bike,8515.03,2024-08-12,Successful,Successful
INS_79048AAEF5CC,PP0010294,Term Life,18501.69,2024-10-18,Successful,Successful
INS_DACDEA877E43,PP1060593,Bike,7306.7,2024-05-26,Successful,Successful
INS_DA468219C5EC,PP0005585,Term Life,6236.09,2024-04-27,Successful,Successful
INS_797D25D55618,PP0019290,Bike,17952.03,2024-12-30,Successful,Successful
INS_805BDB14E4A4,PP1070379,Term Life,8667.88,2024-03-21,Successful,Successful
INS_7E2B05C82B43,PP1089160,Bike,14736.83,2024-08-22,Successful,Successful
INS_D18339FAFFD2,PP0014322,Bike,13051.77,2024-02-03,Successful,Successful
INS_D2BAF9DD9DE5,PP0016102,Bike,19915.15,2024-01-27,Successful,Successful
INS_30635AD23DF6,PP1094347,Car,10750.67,2024-04-17,Successful,Successful
INS_01E765D05CD6,PP1052384,Term Life,16853.69,2024-02-10,Successful,Successful
INS_16ACA82623DF,PP1052525,Health,17286.72,2024-10-27,Successful,Successful
INS_7ABF884FE592,PP1053759,Bike,9147.18,2024-02-12,Successful,Successful
INS_6F49DA30EF4D,PP1105730,Health,18750.09,2024-04-15,Successful,Successful
INS_4F7CF824CA42,PP1099884,Car,10267.2,2024-03-17,Successful,Successful
INS_7A4C2ABD5B0C,PP0038754,Health,1548.92,2024-02-25,Successful,Successful
INS_C16416E9F5A8,PP1105286,Term Life,15237.77,2024-03-15,Successful,Successful
INS_677AD2EFB9F1,PP1091078,Bike,7725.6,2024-12-20,Successful,Successful
INS_98C57306A9CD,PP0033803,Car,2893.59,2024-04-18,Successful,Successful
INS_E45F2ADBF872,PP0041571,Car,18050.65,2024-04-09,Successful,Successful
INS_DB731E099CBF,PP0030538,Health,16492.25,2024-12-01,Successful,Successful
INS_BD019897EC77,PP1090637,Health,9790.23,2024-11-03,Successful,Successful
INS_1E6286E500CC,PP1107336,Bike,3558.75,2024-03-07,Successful,Successful
INS_DBC5059A79B8,PP0044149,Car,19311.89,2024-03-28,Successful,Successful
INS_EC7CC193AA5F,PP1106091,Car,8700.35,2024-06-08,Successful,Successful
INS_D7F827AEDDF6,PP0024043,Health,7007.92,2024-10-14,Successful,Successful
INS_DF624B32B43C,PP0006717,Car,11152.01,2024-05-21,Successful,Successful
INS_8DD9B8923811,PP1054021,Term Life,18343.28,2024-05-11,Successful,Successful
INS_6E375C4D0940,PP0038733,Car,9390.43,2024-04-29,Successful,Successful
INS_8AF2245DB87A,PP1084774,Bike,14466.65,2024-10-18,Successful,Successful
INS_D10709099731,PP1063197,Bike,8402.34,2024-04-09,Successful,Successful
INS_4C80BA4085EF,PP0000949,Health,2180.65,2024-04-05,Successful,Successful
INS_52D674C89B27,PP0034595,Health,16371.37,2024-09-14,Successful,Successful
INS_DA23CCD186DF,PP0016593,Health,10908.63,2024-11-20,Failed,Wrong PIN
INS_BA8F69CA2332,PP0011466,Term Life,2556.47,2024-11-27,Successful,Successful
INS_93C309EC9A39,PP1102157,Health,16516.7,2024-11-05,Successful,Successful
INS_3CE6FBFA8B06,PP1075748,Health,3427.96,2024-12-25,Successful,Successful
INS_1B13A9BD0098,PP1061244,Car,10708.6,2024-08-24,Successful,Successful
INS_2AD74E8849C1,PP0048267,Health,4322.76,2024-07-10,Successful,Successful
INS_8F692419302B,PP0045284,Health,3862.9,2024-10-10,Failed,Server error
INS_63C7144B4A7E,PP1049742,Term Life,1480.31,2024-03-08,Successful,Successful
INS_29F973373D81,PP1052966,Bike,10984.02,2024-06-18,Successful,Successful
INS_EAB637118EED,PP0012423,Bike,6971.45,2024-12-05,Successful,Successful
INS_7F7E57BDC2A9,PP1052368,Car,3285.78,2024-04-07,Successful,Successful
INS_366CDA5EEE38,PP0034578,Bike,17637.64,2024-09-26,Successful,Successful
INS_D8916487905A,PP0007363,Term Life,11299.32,2024-01-27,Successful,Successful
INS_A86DBA1D857B,PP1052487,Term Life,14337.33,2024-09-02,Successful,Successful
INS_B012E91DC7E5,PP0003805,Car,910.43,2024-04-12,Successful,Successful
INS_CAD4F494384D,PP0013355,Health,2110.54,2024-11-23,Successful,Successful
INS_7A96F5E9C0FC,PP1100968,Health,12937.83,2024-09-09,Successful,Successful
INS_4C2A566CF103,PP1079692,Car,15528.9,2024-09-16,Successful,Successful
INS_07E38DF7BA97,PP1106979,Car,6817.09,2024-10-26,Successful,Successful
INS_E450D7050494,PP0030228,Term Life,17720.94,2024-10-16,Successful,Successful
INS_071B77670B0F,PP1082166,Car,18261.09,2024-04-27,Successful,Successful
INS_32F7AA9C5337,PP0023642,Health,14977.36,2024-05-12,Successful,Successful
INS_25DFE5A2BB96,PP1087884,Car,8669.84,2024-09-14,Successful,Successful
INS_AA68C4F451D4,PP0008390,Term Life,6599.6,2024-02-12,Successful,Successful
INS_C0A32375ED6F,PP0003004,Car,13003.88,2024-10-31,Successful,Successful
INS_FE1C4756832B,PP0005520,Bike,17648.84,2024-06-16,Successful,Successful
INS_674B1CD73FA0,PP0009397,Car,17454.59,2024-01-14,Successful,Successful
INS_0C10B9253132,PP0001720,Term Life,7850.36,2024-01-04,Successful,Successful
INS_8C7E6BE1B68F,PP0006183,Health,3471.11,2024-11-09,Successful,Successful
INS_2461C1E0D4EF,PP0016522,Health,19208.23,2024-12-07,Successful,Successful
INS_774CFCA8ABD7,PP0019136,Term Life,12040.67,2024-03-26,Successful,Successful
INS_5741D72A7C02,PP0043430,Car,14567.22,2024-04-25,Successful,Successful
INS_A843AA663783,PP1082340,Car,18788.12,2024-01-12,Successful,Successful
INS_6FF670C7CFD5,PP0009190,Car,4739.92,2024-07-31,Successful,Successful
INS_B863D4B8FEA8,PP1104463,Bike,6029.74,2024-11-09,Successful,Successful
INS_A7B70A0EFA1D,PP1103539,Bike,13262.3,2024-02-27,Successful,Successful
INS_7203430209CA,PP1098840,Bike,17846.4,2024-05-06,Successful,Successful
INS_823E539459EC,PP0000808,Bike,13687.45,2024-05-23,Successful,Successful
INS_CF1998733939,PP1065088,Bike,10623.7,2024-10-31,Successful,Successful
INS_08CD84B2EFC9,PP0035757,Term Life,13412.13,2024-02-26,Successful,Successful
INS_3B6975C2C738,PP1106158,Car,19884.37,2024-04-10,Successful,Successful
INS_299D43EFF475,PP0023242,Bike,4530.07,2024-01-29,Successful,Successful
INS_06468E238A3F,PP1100984,Car,1011.37,2024-05-22,Successful,Successful
INS_E27821161F4A,PP0043142,Bike,12172.87,2024-06-06,Successful,Successful
INS_683D31645DE5,PP0011312,Car,2501.06,2024-09-26,Successful,Successful
INS_95F1BFAA289D,PP0007743,Health,14573.1,2024-10-17,Successful,Successful
INS_08CA96F14124,PP1079843,Health,15297.55,2024-01-27,Successful,Successful
INS_2F76E27D696D,PP0046730,Health,18203.04,2024-07-18,Successful,Successful
INS_FA8C2A28C7DB,PP1087370,Term Life,1838.13,2024-03-26,Successful,Successful
INS_F397C9570418,PP0018086,Health,13840.43,2024-04-09,Successful,Successful
INS_1AC339337575,PP1085187,Car,9221.02,2024-11-22,Successful,Successful
INS_E173916DB751,PP0004908,Bike,3399.94,2024-07-02,Successful,Successful
INS_620ED6E704BC,PP0031092,Term Life,8976.44,2024-10-31,Successful,Successful
INS_E18F07C41E83,PP1053351,Health,3924.76,2024-08-24,Successful,Successful
INS_2EED912A69FA,PP0049923,Term Life,15954.94,2024-09-27,Successful,Successful
INS_0692648B7001,PP1079754,Term Life,16636.55,2024-07-17,Successful,Successful
INS_322475308B3C,PP0027954,Bike,11430.52,2024-04-15,Successful,Successful
INS_4C2D3AE55DCB,PP1054618,Car,8287.91,2024-08-08,Successful,Successful
INS_62BD33DCFC36,PP1070322,Health,3587.97,2024-12-21,Successful,Successful
INS_C9FF27CAEEF9,PP1068287,Bike,11795.14,2024-08-13,Successful,Successful
INS_CF64F730E497,PP0046962,Health,5879.83,2024-09-26,Successful,Successful
INS_79B6E77DD5E0,PP1061812,Health,19309.59,2024-07-22,Successful,Successful
INS_8C30C76CAF2F,PP0010976,Term Life,7099.14,2024-05-16,Successful,Successful
INS_81CC3A959E55,PP0040186,Car,16784.87,2024-05-14,Successful,Successful
INS_8B7E70F8510C,PP0029376,Bike,1220.76,2024-06-13,Successful,Successful
INS_A4C25FF9730B,PP1052009,Car,12648.32,2024-05-28,Successful,Successful
